ID,DATE,CURRENCY,PX_LAST
GTJPY10Y Govt,2021-01-25,,0.036
GTJPY10Y Govt,2021-01-26,,0.028
GTJPY10Y Govt,2021-01-27,,0.037
GTJPY10Y Govt,2021-01-28,,0.036
GTJPY10Y Govt,2021-01-29,,0.049
GTJPY10Y Govt,2021-01-30,,0.049
GTJPY10Y Govt,2021-01-31,,0.049
GTJPY10Y Govt,2021-02-01,,0.055
GTJPY10Y Govt,2021-02-02,,0.049
GTJPY10Y Govt,2021-02-03,,0.054
GTJPY10Y Govt,2021-02-04,,0.055
GTJPY10Y Govt,2021-02-05,,0.054
GTJPY10Y Govt,2021-02-06,,0.054
GTJPY10Y Govt,2021-02-07,,0.054
GTJPY10Y Govt,2021-02-08,,0.066
GTJPY10Y Govt,2021-02-09,,0.068
GTJPY10Y Govt,2021-02-10,,0.078
GTJPY10Y Govt,2021-02-11,,0.078
GTJPY10Y Govt,2021-02-12,,0.064
GTJPY10Y Govt,2021-02-13,,0.064
GTJPY10Y Govt,2021-02-14,,0.064
GTJPY10Y Govt,2021-02-15,,0.077
GTJPY10Y Govt,2021-02-16,,0.079
GTJPY10Y Govt,2021-02-17,,0.095
GTJPY10Y Govt,2021-02-18,,0.092
GTJPY10Y Govt,2021-02-19,,0.105
GTJPY10Y Govt,2021-02-20,,0.105
GTJPY10Y Govt,2021-02-21,,0.105
GTJPY10Y Govt,2021-02-22,,0.12
GTJPY10Y Govt,2021-02-23,,0.12
GTJPY10Y Govt,2021-02-24,,0.122
GTJPY10Y Govt,2021-02-25,,0.146
GTJPY10Y Govt,2021-02-26,,0.156
GTJPY10Y Govt,2021-02-27,,0.156
GTJPY10Y Govt,2021-02-28,,0.156
GTJPY10Y Govt,2021-03-01,,0.15
GTJPY10Y Govt,2021-03-02,,0.123
GTJPY10Y Govt,2021-03-03,,0.114
GTJPY10Y Govt,2021-03-04,,0.128
GTJPY10Y Govt,2021-03-05,,0.088
GTJPY10Y Govt,2021-03-06,,0.088
GTJPY10Y Govt,2021-03-07,,0.088
GTJPY10Y Govt,2021-03-08,,0.118
GTJPY10Y Govt,2021-03-09,,0.121
GTJPY10Y Govt,2021-03-10,,0.124
GTJPY10Y Govt,2021-03-11,,0.097
GTJPY10Y Govt,2021-03-12,,0.118
GTJPY10Y Govt,2021-03-13,,0.118
GTJPY10Y Govt,2021-03-14,,0.118
GTJPY10Y Govt,2021-03-15,,0.106
GTJPY10Y Govt,2021-03-16,,0.1
GTJPY10Y Govt,2021-03-17,,0.094
GTJPY10Y Govt,2021-03-18,,0.107
GTJPY10Y Govt,2021-03-19,,0.107
GTJPY10Y Govt,2021-03-20,,0.107
GTJPY10Y Govt,2021-03-21,,0.107
GTJPY10Y Govt,2021-03-22,,0.078
GTJPY10Y Govt,2021-03-23,,0.077
GTJPY10Y Govt,2021-03-24,,0.068
GTJPY10Y Govt,2021-03-25,,0.08
GTJPY10Y Govt,2021-03-26,,0.078
GTJPY10Y Govt,2021-03-27,,0.078
GTJPY10Y Govt,2021-03-28,,0.078
GTJPY10Y Govt,2021-03-29,,0.068
GTJPY10Y Govt,2021-03-30,,0.085
GTJPY10Y Govt,2021-03-31,,0.089
GTJPY10Y Govt,2021-04-01,,0.107
GTJPY10Y Govt,2021-04-02,,0.121
GTJPY10Y Govt,2021-04-03,,0.121
GTJPY10Y Govt,2021-04-04,,0.121
GTJPY10Y Govt,2021-04-05,,0.116
GTJPY10Y Govt,2021-04-06,,0.108
GTJPY10Y Govt,2021-04-07,,0.092
GTJPY10Y Govt,2021-04-08,,0.091
GTJPY10Y Govt,2021-04-09,,0.104
GTJPY10Y Govt,2021-04-10,,0.104
GTJPY10Y Govt,2021-04-11,,0.104
GTJPY10Y Govt,2021-04-12,,0.103
GTJPY10Y Govt,2021-04-13,,0.101
GTJPY10Y Govt,2021-04-14,,0.087
GTJPY10Y Govt,2021-04-15,,0.084
GTJPY10Y Govt,2021-04-16,,0.087
GTJPY10Y Govt,2021-04-17,,0.087
GTJPY10Y Govt,2021-04-18,,0.087
GTJPY10Y Govt,2021-04-19,,0.081
GTJPY10Y Govt,2021-04-20,,0.084
GTJPY10Y Govt,2021-04-21,,0.074
GTJPY10Y Govt,2021-04-22,,0.065
GTJPY10Y Govt,2021-04-23,,0.065
GTJPY10Y Govt,2021-04-24,,0.065
GTJPY10Y Govt,2021-04-25,,0.065
GTJPY10Y Govt,2021-04-26,,0.076
GTJPY10Y Govt,2021-04-27,,0.08
GTJPY10Y Govt,2021-04-28,,0.092
GTJPY10Y Govt,2021-04-29,,0.092
GTJPY10Y Govt,2021-04-30,,0.091
GTJPY10Y Govt,2021-05-01,,0.091
GTJPY10Y Govt,2021-05-02,,0.091
GTJPY10Y Govt,2021-05-03,,0.091
GTJPY10Y Govt,2021-05-04,,0.091
GTJPY10Y Govt,2021-05-05,,0.091
GTJPY10Y Govt,2021-05-06,,0.085
GTJPY10Y Govt,2021-05-07,,0.082
GTJPY10Y Govt,2021-05-08,,0.082
GTJPY10Y Govt,2021-05-09,,0.082
GTJPY10Y Govt,2021-05-10,,0.079
GTJPY10Y Govt,2021-05-11,,0.072
GTJPY10Y Govt,2021-05-12,,0.078
GTJPY10Y Govt,2021-05-13,,0.088
GTJPY10Y Govt,2021-05-14,,0.082
GTJPY10Y Govt,2021-05-15,,0.082
GTJPY10Y Govt,2021-05-16,,0.082
GTJPY10Y Govt,2021-05-17,,0.078
GTJPY10Y Govt,2021-05-18,,0.081
GTJPY10Y Govt,2021-05-19,,0.077
GTJPY10Y Govt,2021-05-20,,0.079
GTJPY10Y Govt,2021-05-21,,0.078
GTJPY10Y Govt,2021-05-22,,0.078
GTJPY10Y Govt,2021-05-23,,0.078
GTJPY10Y Govt,2021-05-24,,0.075
GTJPY10Y Govt,2021-05-25,,0.072
GTJPY10Y Govt,2021-05-26,,0.069
GTJPY10Y Govt,2021-05-27,,0.074
GTJPY10Y Govt,2021-05-28,,0.078
GTJPY10Y Govt,2021-05-29,,0.078
GTJPY10Y Govt,2021-05-30,,0.078
GTJPY10Y Govt,2021-05-31,,0.078
GTJPY10Y Govt,2021-06-01,,0.077
GTJPY10Y Govt,2021-06-02,,0.076
GTJPY10Y Govt,2021-06-03,,0.079
GTJPY10Y Govt,2021-06-04,,0.08
GTJPY10Y Govt,2021-06-05,,0.08
GTJPY10Y Govt,2021-06-06,,0.08
GTJPY10Y Govt,2021-06-07,,0.077
GTJPY10Y Govt,2021-06-08,,0.072
GTJPY10Y Govt,2021-06-09,,0.063
GTJPY10Y Govt,2021-06-10,,0.05
GTJPY10Y Govt,2021-06-11,,0.029
GTJPY10Y Govt,2021-06-12,,0.029
GTJPY10Y Govt,2021-06-13,,0.029
GTJPY10Y Govt,2021-06-14,,0.035
GTJPY10Y Govt,2021-06-15,,0.046
GTJPY10Y Govt,2021-06-16,,0.045
GTJPY10Y Govt,2021-06-17,,0.057
GTJPY10Y Govt,2021-06-18,,0.052
GTJPY10Y Govt,2021-06-19,,0.052
GTJPY10Y Govt,2021-06-20,,0.052
GTJPY10Y Govt,2021-06-21,,0.044
GTJPY10Y Govt,2021-06-22,,0.05
GTJPY10Y Govt,2021-06-23,,0.051
GTJPY10Y Govt,2021-06-24,,0.05
GTJPY10Y Govt,2021-06-25,,0.041
GTJPY10Y Govt,2021-06-26,,0.041
GTJPY10Y Govt,2021-06-27,,0.041
GTJPY10Y Govt,2021-06-28,,0.052
GTJPY10Y Govt,2021-06-29,,0.055
GTJPY10Y Govt,2021-06-30,,0.052
GTJPY10Y Govt,2021-07-01,,0.035
GTJPY10Y Govt,2021-07-02,,0.039
GTJPY10Y Govt,2021-07-03,,0.039
GTJPY10Y Govt,2021-07-04,,0.039
GTJPY10Y Govt,2021-07-05,,0.034
GTJPY10Y Govt,2021-07-06,,0.038
GTJPY10Y Govt,2021-07-07,,0.029
GTJPY10Y Govt,2021-07-08,,0.02
GTJPY10Y Govt,2021-07-09,,0.028
GTJPY10Y Govt,2021-07-10,,0.028
GTJPY10Y Govt,2021-07-11,,0.028
GTJPY10Y Govt,2021-07-12,,0.023
GTJPY10Y Govt,2021-07-13,,0.02
GTJPY10Y Govt,2021-07-14,,0.013
GTJPY10Y Govt,2021-07-15,,0.008
GTJPY10Y Govt,2021-07-16,,0.019
GTJPY10Y Govt,2021-07-17,,0.019
GTJPY10Y Govt,2021-07-18,,0.019
GTJPY10Y Govt,2021-07-19,,0.01
GTJPY10Y Govt,2021-07-20,,0.005
GTJPY10Y Govt,2021-07-21,,0.012
GTJPY10Y Govt,2021-07-22,,0.012
GTJPY10Y Govt,2021-07-23,,0.012
GTJPY10Y Govt,2021-07-24,,0.012
GTJPY10Y Govt,2021-07-25,,0.012
GTJPY10Y Govt,2021-07-26,,0.007
GTJPY10Y Govt,2021-07-27,,0.012
GTJPY10Y Govt,2021-07-28,,0.014
GTJPY10Y Govt,2021-07-29,,0.015
GTJPY10Y Govt,2021-07-30,,0.016
GTJPY10Y Govt,2021-07-31,,0.016
GTJPY10Y Govt,2021-08-01,,0.016
GTJPY10Y Govt,2021-08-02,,0.012
GTJPY10Y Govt,2021-08-03,,0.006
GTJPY10Y Govt,2021-08-04,,0.001
GTJPY10Y Govt,2021-08-05,,0.003
GTJPY10Y Govt,2021-08-06,,0.01
GTJPY10Y Govt,2021-08-07,,0.01
GTJPY10Y Govt,2021-08-08,,0.01
GTJPY10Y Govt,2021-08-09,,0.01
GTJPY10Y Govt,2021-08-10,,0.021
GTJPY10Y Govt,2021-08-11,,0.031
GTJPY10Y Govt,2021-08-12,,0.022
GTJPY10Y Govt,2021-08-13,,0.024
GTJPY10Y Govt,2021-08-14,,0.024
GTJPY10Y Govt,2021-08-15,,0.024
GTJPY10Y Govt,2021-08-16,,0.014
GTJPY10Y Govt,2021-08-17,,0.007
GTJPY10Y Govt,2021-08-18,,0.014
GTJPY10Y Govt,2021-08-19,,0.012
GTJPY10Y Govt,2021-08-20,,0.007
GTJPY10Y Govt,2021-08-21,,0.007
GTJPY10Y Govt,2021-08-22,,0.007
GTJPY10Y Govt,2021-08-23,,0.015
GTJPY10Y Govt,2021-08-24,,0.012
GTJPY10Y Govt,2021-08-25,,0.018
GTJPY10Y Govt,2021-08-26,,0.02
GTJPY10Y Govt,2021-08-27,,0.022
GTJPY10Y Govt,2021-08-28,,0.022
GTJPY10Y Govt,2021-08-29,,0.022
GTJPY10Y Govt,2021-08-30,,0.017
GTJPY10Y Govt,2021-08-31,,0.02
GTJPY10Y Govt,2021-09-01,,0.026
GTJPY10Y Govt,2021-09-02,,0.032
GTJPY10Y Govt,2021-09-03,,0.037
GTJPY10Y Govt,2021-09-04,,0.037
GTJPY10Y Govt,2021-09-05,,0.037
GTJPY10Y Govt,2021-09-06,,0.046
GTJPY10Y Govt,2021-09-07,,0.039
GTJPY10Y Govt,2021-09-08,,0.039
GTJPY10Y Govt,2021-09-09,,0.038
GTJPY10Y Govt,2021-09-10,,0.042
GTJPY10Y Govt,2021-09-11,,0.042
GTJPY10Y Govt,2021-09-12,,0.042
GTJPY10Y Govt,2021-09-13,,0.045
GTJPY10Y Govt,2021-09-14,,0.046
GTJPY10Y Govt,2021-09-15,,0.032
GTJPY10Y Govt,2021-09-16,,0.048
GTJPY10Y Govt,2021-09-17,,0.048
GTJPY10Y Govt,2021-09-18,,0.048
GTJPY10Y Govt,2021-09-19,,0.048
GTJPY10Y Govt,2021-09-20,,0.048
GTJPY10Y Govt,2021-09-21,,0.038
GTJPY10Y Govt,2021-09-22,,0.035
GTJPY10Y Govt,2021-09-23,,0.035
GTJPY10Y Govt,2021-09-24,,0.055
GTJPY10Y Govt,2021-09-25,,0.055
GTJPY10Y Govt,2021-09-26,,0.055
GTJPY10Y Govt,2021-09-27,,0.056
GTJPY10Y Govt,2021-09-28,,0.08
GTJPY10Y Govt,2021-09-29,,0.072
GTJPY10Y Govt,2021-09-30,,0.066
GTJPY10Y Govt,2021-10-01,,0.054
GTJPY10Y Govt,2021-10-02,,0.054
GTJPY10Y Govt,2021-10-03,,0.054
GTJPY10Y Govt,2021-10-04,,0.048
GTJPY10Y Govt,2021-10-05,,0.055
GTJPY10Y Govt,2021-10-06,,0.08
GTJPY10Y Govt,2021-10-07,,0.068
GTJPY10Y Govt,2021-10-08,,0.082
GTJPY10Y Govt,2021-10-09,,0.082
GTJPY10Y Govt,2021-10-10,,0.082
GTJPY10Y Govt,2021-10-11,,0.087
GTJPY10Y Govt,2021-10-12,,0.088
GTJPY10Y Govt,2021-10-13,,0.088
GTJPY10Y Govt,2021-10-14,,0.077
GTJPY10Y Govt,2021-10-15,,0.077
GTJPY10Y Govt,2021-10-16,,0.077
GTJPY10Y Govt,2021-10-17,,0.077
GTJPY10Y Govt,2021-10-18,,0.089
GTJPY10Y Govt,2021-10-19,,0.083
GTJPY10Y Govt,2021-10-20,,0.089
GTJPY10Y Govt,2021-10-21,,0.085
GTJPY10Y Govt,2021-10-22,,0.093
GTJPY10Y Govt,2021-10-23,,0.093
GTJPY10Y Govt,2021-10-24,,0.093
GTJPY10Y Govt,2021-10-25,,0.101
GTJPY10Y Govt,2021-10-26,,0.103
GTJPY10Y Govt,2021-10-27,,0.096
GTJPY10Y Govt,2021-10-28,,0.087
GTJPY10Y Govt,2021-10-29,,0.094
GTJPY10Y Govt,2021-10-30,,0.094
GTJPY10Y Govt,2021-10-31,,0.094
GTJPY10Y Govt,2021-11-01,,0.093
GTJPY10Y Govt,2021-11-02,,0.073
GTJPY10Y Govt,2021-11-03,,0.073
GTJPY10Y Govt,2021-11-04,,0.069
GTJPY10Y Govt,2021-11-05,,0.055
GTJPY10Y Govt,2021-11-06,,0.055
GTJPY10Y Govt,2021-11-07,,0.055
GTJPY10Y Govt,2021-11-08,,0.056
GTJPY10Y Govt,2021-11-09,,0.06
GTJPY10Y Govt,2021-11-10,,0.059
GTJPY10Y Govt,2021-11-11,,0.065
GTJPY10Y Govt,2021-11-12,,0.071
GTJPY10Y Govt,2021-11-13,,0.071
GTJPY10Y Govt,2021-11-14,,0.071
GTJPY10Y Govt,2021-11-15,,0.063
GTJPY10Y Govt,2021-11-16,,0.071
GTJPY10Y Govt,2021-11-17,,0.074
GTJPY10Y Govt,2021-11-18,,0.074
GTJPY10Y Govt,2021-11-19,,0.075
GTJPY10Y Govt,2021-11-20,,0.075
GTJPY10Y Govt,2021-11-21,,0.075
GTJPY10Y Govt,2021-11-22,,0.071
GTJPY10Y Govt,2021-11-23,,0.071
GTJPY10Y Govt,2021-11-24,,0.079
GTJPY10Y Govt,2021-11-25,,0.081
GTJPY10Y Govt,2021-11-26,,0.071
GTJPY10Y Govt,2021-11-27,,0.071
GTJPY10Y Govt,2021-11-28,,0.071
GTJPY10Y Govt,2021-11-29,,0.07
GTJPY10Y Govt,2021-11-30,,0.053
GTJPY10Y Govt,2021-12-01,,0.061
GTJPY10Y Govt,2021-12-02,,0.058
GTJPY10Y Govt,2021-12-03,,0.048
GTJPY10Y Govt,2021-12-04,,0.048
GTJPY10Y Govt,2021-12-05,,0.048
GTJPY10Y Govt,2021-12-06,,0.04
GTJPY10Y Govt,2021-12-07,,0.051
GTJPY10Y Govt,2021-12-08,,0.046
GTJPY10Y Govt,2021-12-09,,0.043
GTJPY10Y Govt,2021-12-10,,0.05
GTJPY10Y Govt,2021-12-11,,0.05
GTJPY10Y Govt,2021-12-12,,0.05
GTJPY10Y Govt,2021-12-13,,0.048
GTJPY10Y Govt,2021-12-14,,0.048
GTJPY10Y Govt,2021-12-15,,0.048
GTJPY10Y Govt,2021-12-16,,0.043
GTJPY10Y Govt,2021-12-17,,0.044
GTJPY10Y Govt,2021-12-18,,0.044
GTJPY10Y Govt,2021-12-19,,0.044
GTJPY10Y Govt,2021-12-20,,0.038
GTJPY10Y Govt,2021-12-21,,0.049
GTJPY10Y Govt,2021-12-22,,0.057
GTJPY10Y Govt,2021-12-23,,0.06
GTJPY10Y Govt,2021-12-24,,0.061
GTJPY10Y Govt,2021-12-25,,0.061
GTJPY10Y Govt,2021-12-26,,0.061
GTJPY10Y Govt,2021-12-27,,0.056
GTJPY10Y Govt,2021-12-28,,0.056
GTJPY10Y Govt,2021-12-29,,0.057
GTJPY10Y Govt,2021-12-30,,0.065
GTJPY10Y Govt,2021-12-31,,0.065
GTJPY10Y Govt,2022-01-01,,0.065
GTJPY10Y Govt,2022-01-02,,0.065
GTJPY10Y Govt,2022-01-03,,0.065
GTJPY10Y Govt,2022-01-04,,0.083
GTJPY10Y Govt,2022-01-05,,0.082
GTJPY10Y Govt,2022-01-06,,0.121
GTJPY10Y Govt,2022-01-07,,0.136
GTJPY10Y Govt,2022-01-08,,0.136
GTJPY10Y Govt,2022-01-09,,0.136
GTJPY10Y Govt,2022-01-10,,0.136
GTJPY10Y Govt,2022-01-11,,0.148
GTJPY10Y Govt,2022-01-12,,0.127
GTJPY10Y Govt,2022-01-13,,0.128
GTJPY10Y Govt,2022-01-14,,0.137
GTJPY10Y Govt,2022-01-15,,0.137
GTJPY10Y Govt,2022-01-16,,0.137
GTJPY10Y Govt,2022-01-17,,0.143
GTJPY10Y Govt,2022-01-18,,0.139
GTJPY10Y Govt,2022-01-19,,0.14
GTJPY10Y Govt,2022-01-20,,0.143
GTJPY10Y Govt,2022-01-21,,0.132
GTJPY10Y Govt,2022-01-22,,0.132
GTJPY10Y Govt,2022-01-23,,0.132
GTJPY10Y Govt,2022-01-24,,0.137
GTJPY10Y Govt,2022-01-25,,0.137
GTJPY10Y Govt,2022-01-26,,0.138
GTJPY10Y Govt,2022-01-27,,0.156
GTJPY10Y Govt,2022-01-28,,0.168
GTJPY10Y Govt,2022-01-29,,0.168
GTJPY10Y Govt,2022-01-30,,0.168
GTJPY10Y Govt,2022-01-31,,0.174
GTJPY10Y Govt,2022-02-01,,0.177
GTJPY10Y Govt,2022-02-02,,0.177
GTJPY10Y Govt,2022-02-03,,0.173
GTJPY10Y Govt,2022-02-04,,0.194
GTJPY10Y Govt,2022-02-05,,0.194
GTJPY10Y Govt,2022-02-06,,0.194
GTJPY10Y Govt,2022-02-07,,0.194
GTJPY10Y Govt,2022-02-08,,0.214
GTJPY10Y Govt,2022-02-09,,0.207
GTJPY10Y Govt,2022-02-10,,0.228
GTJPY10Y Govt,2022-02-11,,0.228
GTJPY10Y Govt,2022-02-12,,0.228
GTJPY10Y Govt,2022-02-13,,0.228
GTJPY10Y Govt,2022-02-14,,0.213
GTJPY10Y Govt,2022-02-15,,0.214
GTJPY10Y Govt,2022-02-16,,0.213
GTJPY10Y Govt,2022-02-17,,0.22
GTJPY10Y Govt,2022-02-18,,0.211
GTJPY10Y Govt,2022-02-19,,0.211
GTJPY10Y Govt,2022-02-20,,0.211
GTJPY10Y Govt,2022-02-21,,0.208
GTJPY10Y Govt,2022-02-22,,0.193
GTJPY10Y Govt,2022-02-23,,0.193
GTJPY10Y Govt,2022-02-24,,0.195
GTJPY10Y Govt,2022-02-25,,0.208
GTJPY10Y Govt,2022-02-26,,0.208
GTJPY10Y Govt,2022-02-27,,0.208
GTJPY10Y Govt,2022-02-28,,0.187
GTJPY10Y Govt,2022-03-01,,0.173
GTJPY10Y Govt,2022-03-02,,0.134
GTJPY10Y Govt,2022-03-03,,0.173
GTJPY10Y Govt,2022-03-04,,0.158
GTJPY10Y Govt,2022-03-05,,0.158
GTJPY10Y Govt,2022-03-06,,0.158
GTJPY10Y Govt,2022-03-07,,0.143
GTJPY10Y Govt,2022-03-08,,0.156
GTJPY10Y Govt,2022-03-09,,0.161
GTJPY10Y Govt,2022-03-10,,0.19
GTJPY10Y Govt,2022-03-11,,0.182
GTJPY10Y Govt,2022-03-12,,0.182
GTJPY10Y Govt,2022-03-13,,0.182
GTJPY10Y Govt,2022-03-14,,0.194
GTJPY10Y Govt,2022-03-15,,0.201
GTJPY10Y Govt,2022-03-16,,0.208
GTJPY10Y Govt,2022-03-17,,0.201
GTJPY10Y Govt,2022-03-18,,0.203
GTJPY10Y Govt,2022-03-19,,0.203
GTJPY10Y Govt,2022-03-20,,0.203
GTJPY10Y Govt,2022-03-21,,0.203
GTJPY10Y Govt,2022-03-22,,0.21
GTJPY10Y Govt,2022-03-23,,0.223
GTJPY10Y Govt,2022-03-24,,0.224
GTJPY10Y Govt,2022-03-25,,0.234
GTJPY10Y Govt,2022-03-26,,0.234
GTJPY10Y Govt,2022-03-27,,0.234
GTJPY10Y Govt,2022-03-28,,0.247
GTJPY10Y Govt,2022-03-29,,0.248
GTJPY10Y Govt,2022-03-30,,0.222
GTJPY10Y Govt,2022-03-31,,0.21
GTJPY10Y Govt,2022-04-01,,0.219
GTJPY10Y Govt,2022-04-02,,0.219
GTJPY10Y Govt,2022-04-03,,0.219
GTJPY10Y Govt,2022-04-04,,0.21
GTJPY10Y Govt,2022-04-05,,0.213
GTJPY10Y Govt,2022-04-06,,0.24
GTJPY10Y Govt,2022-04-07,,0.226
GTJPY10Y Govt,2022-04-08,,0.225
GTJPY10Y Govt,2022-04-09,,0.225
GTJPY10Y Govt,2022-04-10,,0.225
GTJPY10Y Govt,2022-04-11,,0.236
GTJPY10Y Govt,2022-04-12,,0.241
GTJPY10Y Govt,2022-04-13,,0.237
GTJPY10Y Govt,2022-04-14,,0.226
GTJPY10Y Govt,2022-04-15,,0.238
GTJPY10Y Govt,2022-04-16,,0.238
GTJPY10Y Govt,2022-04-17,,0.238
GTJPY10Y Govt,2022-04-18,,0.241
GTJPY10Y Govt,2022-04-19,,0.243
GTJPY10Y Govt,2022-04-20,,0.249
GTJPY10Y Govt,2022-04-21,,0.247
GTJPY10Y Govt,2022-04-22,,0.246
GTJPY10Y Govt,2022-04-23,,0.246
GTJPY10Y Govt,2022-04-24,,0.246
GTJPY10Y Govt,2022-04-25,,0.241
GTJPY10Y Govt,2022-04-26,,0.239
GTJPY10Y Govt,2022-04-27,,0.241
GTJPY10Y Govt,2022-04-28,,0.221
GTJPY10Y Govt,2022-04-29,,0.221
GTJPY10Y Govt,2022-04-30,,0.221
GTJPY10Y Govt,2022-05-01,,0.221
GTJPY10Y Govt,2022-05-02,,0.225
GTJPY10Y Govt,2022-05-03,,0.225
GTJPY10Y Govt,2022-05-04,,0.225
GTJPY10Y Govt,2022-05-05,,0.225
GTJPY10Y Govt,2022-05-06,,0.238
GTJPY10Y Govt,2022-05-07,,0.238
GTJPY10Y Govt,2022-05-08,,0.238
GTJPY10Y Govt,2022-05-09,,0.242
GTJPY10Y Govt,2022-05-10,,0.242
GTJPY10Y Govt,2022-05-11,,0.242
GTJPY10Y Govt,2022-05-12,,0.242
GTJPY10Y Govt,2022-05-13,,0.241
GTJPY10Y Govt,2022-05-14,,0.241
GTJPY10Y Govt,2022-05-15,,0.241
GTJPY10Y Govt,2022-05-16,,0.24
GTJPY10Y Govt,2022-05-17,,0.241
GTJPY10Y Govt,2022-05-18,,0.239
GTJPY10Y Govt,2022-05-19,,0.239
GTJPY10Y Govt,2022-05-20,,0.238
GTJPY10Y Govt,2022-05-21,,0.238
GTJPY10Y Govt,2022-05-22,,0.238
GTJPY10Y Govt,2022-05-23,,0.235
GTJPY10Y Govt,2022-05-24,,0.231
GTJPY10Y Govt,2022-05-25,,0.208
GTJPY10Y Govt,2022-05-26,,0.234
GTJPY10Y Govt,2022-05-27,,0.228
GTJPY10Y Govt,2022-05-28,,0.228
GTJPY10Y Govt,2022-05-29,,0.228
GTJPY10Y Govt,2022-05-30,,0.231
GTJPY10Y Govt,2022-05-31,,0.235
GTJPY10Y Govt,2022-06-01,,0.232
GTJPY10Y Govt,2022-06-02,,0.238
GTJPY10Y Govt,2022-06-03,,0.231
GTJPY10Y Govt,2022-06-04,,0.231
GTJPY10Y Govt,2022-06-05,,0.231
GTJPY10Y Govt,2022-06-06,,0.239
GTJPY10Y Govt,2022-06-07,,0.243
GTJPY10Y Govt,2022-06-08,,0.244
GTJPY10Y Govt,2022-06-09,,0.245
GTJPY10Y Govt,2022-06-10,,0.247
GTJPY10Y Govt,2022-06-11,,0.247
GTJPY10Y Govt,2022-06-12,,0.247
GTJPY10Y Govt,2022-06-13,,0.251
GTJPY10Y Govt,2022-06-14,,0.239
GTJPY10Y Govt,2022-06-15,,0.246
GTJPY10Y Govt,2022-06-16,,0.253
GTJPY10Y Govt,2022-06-17,,0.223
GTJPY10Y Govt,2022-06-18,,0.223
GTJPY10Y Govt,2022-06-19,,0.223
GTJPY10Y Govt,2022-06-20,,0.234
GTJPY10Y Govt,2022-06-21,,0.232
GTJPY10Y Govt,2022-06-22,,0.238
GTJPY10Y Govt,2022-06-23,,0.229
GTJPY10Y Govt,2022-06-24,,0.225
GTJPY10Y Govt,2022-06-25,,0.225
GTJPY10Y Govt,2022-06-26,,0.225
GTJPY10Y Govt,2022-06-27,,0.237
GTJPY10Y Govt,2022-06-28,,0.232
GTJPY10Y Govt,2022-06-29,,0.228
GTJPY10Y Govt,2022-06-30,,0.225
GTJPY10Y Govt,2022-07-01,,0.217
GTJPY10Y Govt,2022-07-02,,0.217
GTJPY10Y Govt,2022-07-03,,0.217
GTJPY10Y Govt,2022-07-04,,0.222
GTJPY10Y Govt,2022-07-05,,0.216
GTJPY10Y Govt,2022-07-06,,0.243
GTJPY10Y Govt,2022-07-07,,0.243
GTJPY10Y Govt,2022-07-08,,0.241
GTJPY10Y Govt,2022-07-09,,0.241
GTJPY10Y Govt,2022-07-10,,0.241
GTJPY10Y Govt,2022-07-11,,0.238
GTJPY10Y Govt,2022-07-12,,0.237
GTJPY10Y Govt,2022-07-13,,0.226
GTJPY10Y Govt,2022-07-14,,0.23
GTJPY10Y Govt,2022-07-15,,0.229
GTJPY10Y Govt,2022-07-16,,0.229
GTJPY10Y Govt,2022-07-17,,0.229
GTJPY10Y Govt,2022-07-18,,0.229
GTJPY10Y Govt,2022-07-19,,0.232
GTJPY10Y Govt,2022-07-20,,0.239
GTJPY10Y Govt,2022-07-21,,0.23
GTJPY10Y Govt,2022-07-22,,0.209
GTJPY10Y Govt,2022-07-23,,0.209
GTJPY10Y Govt,2022-07-24,,0.209
GTJPY10Y Govt,2022-07-25,,0.191
GTJPY10Y Govt,2022-07-26,,0.202
GTJPY10Y Govt,2022-07-27,,0.193
GTJPY10Y Govt,2022-07-28,,0.199
GTJPY10Y Govt,2022-07-29,,0.178
GTJPY10Y Govt,2022-07-30,,0.178
GTJPY10Y Govt,2022-07-31,,0.178
GTJPY10Y Govt,2022-08-01,,0.179
GTJPY10Y Govt,2022-08-02,,0.169
GTJPY10Y Govt,2022-08-03,,0.183
GTJPY10Y Govt,2022-08-04,,0.171
GTJPY10Y Govt,2022-08-05,,0.162
GTJPY10Y Govt,2022-08-06,,0.162
GTJPY10Y Govt,2022-08-07,,0.162
GTJPY10Y Govt,2022-08-08,,0.168
GTJPY10Y Govt,2022-08-09,,0.164
GTJPY10Y Govt,2022-08-10,,0.184
GTJPY10Y Govt,2022-08-11,,0.184
GTJPY10Y Govt,2022-08-12,,0.184
GTJPY10Y Govt,2022-08-13,,0.184
GTJPY10Y Govt,2022-08-14,,0.184
GTJPY10Y Govt,2022-08-15,,0.183
GTJPY10Y Govt,2022-08-16,,0.168
GTJPY10Y Govt,2022-08-17,,0.183
GTJPY10Y Govt,2022-08-18,,0.198
GTJPY10Y Govt,2022-08-19,,0.196
GTJPY10Y Govt,2022-08-20,,0.196
GTJPY10Y Govt,2022-08-21,,0.196
GTJPY10Y Govt,2022-08-22,,0.216
GTJPY10Y Govt,2022-08-23,,0.214
GTJPY10Y Govt,2022-08-24,,0.222
GTJPY10Y Govt,2022-08-25,,0.225
GTJPY10Y Govt,2022-08-26,,0.217
GTJPY10Y Govt,2022-08-27,,0.217
GTJPY10Y Govt,2022-08-28,,0.217
GTJPY10Y Govt,2022-08-29,,0.242
